,idx_test,idx_neigh_train,label_train
5243,5129,1299,1
5244,6355,12029,0
5245,17196,8708,0
5246,11666,6379,0
5247,11830,1129,1
5248,22792,4673,1
5249,11044,3067,1
5250,15031,10530,1
5251,8516,6288,1
5252,4337,6005,0
5253,1029,2946,1
5254,23282,273,1
5255,22937,8313,1
5256,9872,7,1
5257,6173,982,0
5258,17991,122,1
5259,18374,896,1
5260,5843,6223,0
5261,1397,1826,0
5262,22549,12171,1
5263,7685,2862,1
5264,3910,13849,0
5265,12261,2914,0
5266,15082,13959,1
5267,11961,9690,1
5268,22302,4478,1
5269,10836,2552,0
5270,17878,15443,0
5271,10330,2270,1
5272,23287,227,1
5273,17601,10702,1
5274,11222,8666,0
5275,2495,5820,1
5276,19434,3073,0
5277,746,2266,1
5278,21795,4303,0
5279,10242,4719,1
5280,2701,11526,0
5281,15448,8391,1
5282,19243,5473,0
5283,3669,7093,0
5284,7030,594,0
5285,7914,1739,1
5286,16219,14131,1
5287,9192,5709,1
5288,4629,9731,0
5289,16738,4192,1
5290,11845,507,1
5291,22176,10845,1
5292,15429,12499,1
5293,12952,6105,0
5294,7948,894,1
5295,12739,1763,1
5296,5282,1245,1
5297,9056,3661,1
5298,9315,8444,1
5299,381,11039,1
5300,18018,14900,1
5301,13538,6632,0
5302,1676,154,1
5303,714,5960,1
5304,2678,2343,0
5305,21296,2006,1
5306,8828,187,1
5307,16674,2807,1
5308,17746,398,0
5309,20267,7926,1
5310,7537,1196,0
5311,3438,10998,0
5312,8957,3431,1
5313,5992,4504,0
5314,3824,12355,0
5315,20743,2869,0
5316,1586,1475,0
5317,6,1286,1
5318,2743,945,0
5319,16441,2636,1
5320,18304,14109,0
5321,12407,10899,0
5322,7503,1170,0
5323,19074,2756,0
5324,19737,15303,1
5325,9000,3921,1
5326,6462,7393,1
5327,3569,1489,1
5328,11822,4360,1
5329,8918,3721,1
5330,13427,14555,1
5331,8344,7682,0
5332,9240,1959,1
5333,18046,9559,1
5334,8247,9744,0
5335,10994,4274,0
5336,1023,1405,1
5337,888,7396,1
5338,19402,6525,1
5339,9040,179,1
5340,8508,2802,0
5341,22933,57,1
5342,16480,5386,0
5343,5391,6110,1
5344,13328,4685,1
5345,11193,6481,0
5346,4935,5524,0
5347,5771,1186,0
5348,9382,6116,1
5349,6899,1081,1
5350,8714,323,1
5351,11055,440,1
5352,16169,13686,0
5353,18341,6979,1
5354,12777,3317,0
5355,14789,5217,0
5356,17509,2141,1
5357,20774,11895,1
5358,6705,4284,1
5359,3143,2648,0
5360,14627,268,1
5361,16197,3957,1
5362,21553,5928,1
5363,20291,10786,1
5364,18390,10822,1
5365,12409,9491,0
5366,20884,1934,1
5367,18401,12157,1
5368,14449,10695,1
5369,22351,4070,1
5370,9936,309,1
5371,558,12373,0
5372,8317,12440,0
5373,14223,2635,1
5374,5593,1914,0
5375,22636,1688,1
5376,7201,619,1
5377,8951,511,1
5378,3682,276,1
5379,5654,8729,0
5380,14550,2477,1
5381,20560,12586,0
5382,1455,5433,1
5383,4333,7576,0
5384,4738,15430,0
5385,16040,2817,1
5386,19343,6825,0
5387,13838,5222,0
5388,15326,10148,0
5389,22291,783,1
5390,9303,6338,1
5391,8977,4678,1
5392,18549,9852,1
5393,10743,4939,1
5394,5859,1244,0
5395,6179,1350,1
5396,13563,12887,0
5397,11217,6812,1
5398,13702,2515,1
5399,3508,2710,1
5400,13491,5867,1
5401,14934,3138,0
5402,15503,8694,0
5403,23168,13783,1
5404,8612,959,1
5405,9149,4191,1
5406,10577,11782,0
5407,6664,1972,1
5408,15388,9850,0
5409,15308,12353,0
5410,7459,4135,0
5411,19352,1413,0
5412,4450,14517,1
5413,5139,11859,0
5414,10084,2870,1
5415,15818,1224,0
5416,17663,400,0
5417,18672,2740,0
5418,12196,5447,0
5419,821,8244,1
5420,20347,3918,0
5421,9119,8131,1
5422,7654,4079,1
5423,18190,3714,1
5424,14134,13715,1
5425,11285,5374,0
5426,1277,328,0
5427,17566,2856,1
5428,2194,93,1
5429,13978,12014,1
5430,14675,6686,0
5431,1670,5337,1
5432,5427,10123,1
5433,20554,4770,0
5434,10157,14795,1
5435,361,14049,0
5436,6482,14666,1
5437,8777,7145,1
5438,15709,15397,1
5439,10448,10384,1
5440,10021,1118,1
5441,7811,1159,1
5442,11522,7891,0
5443,12477,9478,0
5444,6946,8087,1
5445,3024,8492,1
5446,15602,13540,0
5447,5954,5206,1
5448,19733,15303,1
5449,7473,1740,0
5450,1157,7498,0
5451,14106,1047,1
5452,16259,1747,1
5453,22690,712,1
5454,9922,6625,1
5455,460,4860,1
5456,22971,8252,1
5457,23054,7854,1
5458,4387,10292,1
5459,9398,9917,0
5460,18839,1901,1
5461,13899,3383,1
5462,20916,3041,1
5463,9545,8780,1
5464,11758,6977,1
5465,20632,12685,0
5466,11011,3882,1
5467,4501,1935,1
5468,6252,8746,0
5469,14151,6339,0
5470,2938,10160,1
5471,487,3492,1
5472,10180,3966,1
5473,9566,1709,0
5474,8449,12297,0
5475,11134,7702,0
5476,21512,4946,1
5477,16463,13252,1
5478,10610,710,1
5479,21040,3837,1
5480,20174,8946,1
5481,900,10041,1
5482,2279,13756,1
5483,20481,1825,1
5484,19237,7765,0
5485,3903,1151,0
5486,22747,3778,1
5487,8790,7511,1
5488,21085,11894,1
5489,22750,5680,1
5490,21182,4021,1
5491,12814,3456,0
5492,14619,1356,1
5493,22608,1851,1
5494,13988,3596,0
5495,23284,273,1
5496,1647,6415,1
5497,13995,7548,1
5498,22319,3623,1
5499,21414,1407,1
5500,15276,3618,0
5501,4351,757,0
5502,128,1621,1
5503,2932,10687,0
5504,11106,14556,1
5505,18391,7395,1
5506,8608,9029,1
5507,20516,4093,0
5508,10513,4410,0
5509,2669,11566,1
5510,9198,1264,1
5511,14366,6249,1
5512,20651,140,1
5513,7223,1656,1
5514,10755,97,0
5515,8057,9030,0
5516,17923,3888,1
5517,20199,5429,1
5518,8757,1721,1
5519,23120,1963,0
5520,19326,9803,0
5521,6508,14487,1
5522,20712,6811,0
5523,15115,8158,0
5524,7765,4357,1
5525,20015,4802,0
5526,2626,6526,1
5527,13340,3617,0
5528,5151,5442,1
5529,21303,6753,1
5530,12157,9183,0
5531,22719,638,1
5532,12796,6169,0
5533,17257,7903,1
5534,14273,6607,0
5535,20727,720,1
5536,11129,15041,1
5537,10898,12898,1
5538,16716,4753,1
5539,14030,8672,0
5540,11960,6135,0
5541,3187,2542,0
5542,11588,9132,0
5543,13678,3615,1
5544,12978,10105,1
5545,2184,4933,1
5546,12960,7860,1
5547,19887,4776,1
5548,4073,754,0
5549,10007,325,1
5550,5833,1071,0
5551,9512,9391,0
5552,4128,228,1
5553,16736,4192,1
5554,2045,8769,1
5555,11026,1178,1
5556,21455,1043,0
5557,4770,3629,0
5558,17531,15216,1
5559,13462,1112,1
5560,14801,1172,1
5561,18490,12892,1
5562,13253,5963,0
5563,6442,782,1
5564,20891,4043,1
5565,1274,9416,0
5566,7484,8053,1
5567,20861,302,1
5568,14442,1862,0
5569,6494,9393,1
5570,13287,11228,1
5571,6223,3650,0
5572,14882,5032,1
5573,16112,2485,0
5574,12084,1924,0
5575,8892,2900,0
5576,14751,2249,0
5577,10678,3497,1
5578,6612,7177,1
5579,2783,6284,0
5580,20369,1161,1
5581,12831,14739,1
5582,21507,8291,1
5583,22472,3543,1
5584,9857,7387,1
5585,5116,1471,1
5586,16494,10593,1
5587,5853,8284,0
5588,15045,9403,1
5589,13028,343,1
5590,14630,10475,1
5591,4909,1383,1
5592,7677,4998,1
5593,5412,14618,1
5594,17054,12833,1
5595,12292,1953,1
5596,11628,4315,1
5597,9620,8377,0
5598,18498,2890,1
5599,2736,11295,0
5600,13011,4587,0
5601,15866,9075,1
5602,4230,3132,0
5603,21877,5155,1
5604,7779,6199,1
5605,17743,5758,0
5606,7703,1652,1
5607,19707,2940,1
5608,12097,7958,0
5609,18069,8830,1
5610,15779,929,1
5611,21481,937,1
5612,13712,5040,1
5613,12401,1460,1
5614,1579,5843,1
5615,2968,2886,1
5616,21727,7951,1
5617,18165,519,0
5618,485,12872,1
5619,17346,1342,1
5620,967,2232,1
5621,14044,3766,1
5622,5547,12878,0
5623,15769,14544,0
5624,18553,1487,1
5625,1365,9590,0
5626,1947,3594,1
5627,10982,284,1
5628,2225,12199,0
5629,7046,3052,0
5630,12335,12526,1
5631,17147,4911,1
5632,9560,1709,0
5633,5293,2735,1
5634,21864,4762,1
5635,13248,9223,0
5636,20507,9023,1
5637,17435,11414,1
5638,14028,11237,1
5639,11451,101,0
5640,4545,3830,1
5641,17273,13670,1
5642,3204,5291,0
5643,2549,12266,1
5644,4012,10846,1
5645,3886,5233,0
5646,15654,2483,0
5647,8105,4803,0
5648,12635,10026,1
5649,23294,3884,1
5650,10404,1918,1
5651,9623,4940,0
5652,16804,10735,1
5653,18517,5739,1
5654,18115,8879,1
5655,8956,3431,1
5656,12711,2667,1
5657,6137,10486,1
5658,16475,6609,1
5659,15421,15528,1
5660,14040,10685,1
5661,601,3735,1
5662,9618,5081,0
5663,21863,4762,1
5664,2167,7772,1
5665,20765,15110,0
5666,20794,6025,0
5667,2441,11103,1
5668,16518,14972,1
5669,23193,4541,1
5670,15320,7361,0
5671,20795,4707,0
5672,2624,6526,1
5673,22987,13361,1
5674,18415,7697,1
5675,741,6465,1
5676,411,4487,1
5677,19788,3986,1
5678,16470,1898,1
5679,22339,10632,1
5680,19197,2069,1
5681,18448,2549,1
5682,11848,4642,1
5683,5207,5123,1
5684,18420,7531,1
5685,10806,15561,0
5686,15951,608,1
5687,2760,5161,1
5688,15248,857,0
5689,9289,5236,1
5690,14399,1431,0
5691,4193,10115,0
5692,10863,357,1
5693,10536,14601,0
5694,5847,11028,0
5695,3105,8252,1
5696,19245,1397,0
5697,4496,8115,0
5698,4307,1184,0
5699,6084,1283,1
5700,8288,2968,0
5701,9357,6238,0
5702,17405,4945,1
5703,13298,3746,0
5704,10989,1072,1
5705,12320,574,1
5706,7955,5436,1
5707,20424,6441,0
5708,4168,15556,0
5709,11165,11474,0
5710,9886,10781,1
5711,8306,11271,0
5712,2078,1843,1
5713,8470,32,1
5714,3882,3240,0
5715,10746,11609,0
5716,2183,4933,1
5717,22527,14283,1
5718,10219,5462,1
5719,19553,9589,1
5720,2522,1680,1
5721,22414,12068,1
5722,11554,7354,0
5723,19904,13548,0
5724,18307,7010,0
5725,16717,4753,1
5726,10440,8807,1
5727,8936,11669,1
5728,16675,2807,1
5729,10872,8413,1
5730,15391,4869,0
5731,13424,5592,1
5732,6537,1849,1
5733,8145,8513,0
5734,2154,9687,1
5735,16772,12662,1
5736,7584,6645,1
5737,22714,7638,1
5738,18120,2902,1
5739,2298,4259,0
5740,3168,8378,0
5741,10918,3866,0
5742,10104,1478,1
5743,12102,2243,0
5744,10739,8748,1
5745,11378,2312,1
5746,896,699,1
5747,18359,1563,1
5748,19450,6179,1
5749,6646,14426,0
5750,13642,13563,1
5751,17652,10517,0
5752,707,5541,1
5753,18142,15485,1
5754,6759,3056,1
5755,6425,711,0
5756,5908,6662,1
5757,8416,280,0
5758,20486,1825,1
5759,11352,4560,0
5760,16950,4447,1
5761,205,9962,0
5762,15387,14668,1
5763,15597,13540,0
5764,13307,7586,1
5765,17326,4466,1
5766,22015,5918,0
5767,1791,3509,0
5768,18772,11195,1
5769,2677,2343,0
5770,3538,8921,1
5771,19263,9172,0
5772,20327,11838,1
5773,6717,12638,1
5774,19700,2940,1
5775,5701,318,0
5776,8366,15391,0
5777,13879,3802,1
5778,1005,5308,1
5779,15893,12970,1
5780,7578,550,1
5781,19404,8226,1
5782,13845,9149,1
5783,2771,4473,1
5784,15397,4904,1
5785,18418,14171,1
5786,11517,656,0
5787,16826,2170,1
5788,9334,1884,1
5789,20713,10996,1
5790,15057,3657,1
5791,13626,152,0
5792,4356,3818,1
5793,17851,14207,1
5794,12539,7802,0
5795,11994,2386,1
5796,22460,4421,1
5797,14150,6339,0
5798,19703,2940,1
5799,17502,4437,1
5800,14809,5742,1
5801,13172,1642,0
5802,17224,6981,0
5803,21622,4931,1
5804,2101,208,1
5805,13037,7756,1
5806,4197,8269,0
5807,9093,5808,1
5808,18855,6848,0
5809,20086,3371,1
5810,4045,6670,1
5811,19116,2034,1
5812,18516,5739,1
5813,5216,7588,1
5814,10287,2414,1
5815,19513,4118,1
5816,2730,10871,0
5817,19667,4571,1
5818,1664,5493,0
5819,21930,7336,1
5820,20222,5478,1
5821,1476,4489,1
5822,22867,3733,1
5823,5748,3247,0
5824,19750,6222,0
5825,23004,11440,0
5826,8200,2469,0
5827,4731,949,0
5828,4913,9059,1
5829,8198,730,0
5830,50,3968,1
5831,15466,4309,1
5832,21843,932,1
5833,19277,370,0
5834,12282,11854,1
5835,13802,1697,0
5836,1686,10162,0
5837,13066,15515,1
5838,6052,2526,0
5839,4398,2425,1
5840,7217,6384,0
5841,724,4476,1
5842,6936,8087,1
5843,7806,1159,1
5844,4932,10485,0
5845,2805,3302,0
5846,23207,12031,1
5847,16847,11184,1
5848,22435,5034,1
5849,9209,15176,1
5850,12679,515,1
5851,18522,14602,1
5852,14303,3316,0
5853,1026,2146,1
5854,13108,7939,1
5855,8542,110,1
5856,22186,7580,1
5857,22633,2231,1
5858,5254,4981,0
5859,6660,1972,1
5860,7801,8123,1
5861,17189,5760,0
5862,18657,3369,1
5863,14985,4450,0
5864,123,3589,1
5865,1247,14588,0
5866,820,8244,1
5867,580,3628,1
5868,4828,4232,0
5869,9989,4701,1
5870,5027,116,0
5871,22526,3954,1
5872,14709,8934,1
5873,20849,9118,1
5874,12494,1277,0
5875,22535,6167,1
5876,17691,4645,1
5877,18388,791,1
5878,9534,2015,0
5879,2948,2924,1
5880,22508,7311,1
5881,21588,4923,1
5882,9326,760,1
5883,4448,14517,1
5884,8225,10047,0
5885,8100,7385,1
5886,12214,6452,1
5887,14469,5259,0
5888,14341,10342,1
5889,5059,10469,0
5890,9757,6722,1
5891,1959,10935,1
5892,1223,2517,0
5893,7405,3631,0
5894,3625,9158,1
5895,9642,578,0
5896,8295,7749,0
5897,22562,11388,1
5898,16742,1295,1
5899,2541,229,1
5900,5382,178,1
5901,10830,6157,0
5902,16496,9654,1
5903,11968,3280,1
5904,14447,10695,1
5905,930,10597,1
5906,12864,4261,1
5907,20353,10951,1
5908,11576,11384,1
5909,16088,1668,1
5910,9163,9916,1
5911,5023,3800,0
5912,13021,109,1
5913,11020,4274,0
5914,7304,1135,0
5915,17822,8009,1
5916,15584,1498,1
5917,15659,6184,1
5918,16224,10755,0
5919,6100,3407,1
5920,18542,8446,1
5921,16916,1325,0
5922,23309,12090,0
5923,10212,11987,1
5924,1464,4882,1
5925,16289,12680,1
5926,21264,11018,1
5927,21945,5788,1
5928,22913,11092,1
5929,6590,10887,1
5930,22318,2721,1
5931,22717,6339,0
5932,12362,4137,1
5933,11606,3528,0
5934,11071,7042,1
5935,21674,5007,1
5936,20244,1758,0
5937,18176,2251,1
5938,6730,6933,1
5939,9020,8366,1
5940,12032,3398,1
5941,10887,8930,1
5942,20686,8924,0
5943,21851,14614,0
5944,4671,12527,0
5945,1837,10350,1
5946,18491,755,1
5947,8088,4964,1
5948,7918,3488,0
5949,21734,4635,1
5950,49,8866,1
5951,17190,1119,1
5952,7197,262,0
5953,20664,2087,1
5954,14724,5826,0
5955,18423,5712,1
5956,9791,2589,1
5957,6757,3226,1
5958,15221,500,0
5959,9413,785,0
5960,12166,6844,0
5961,6879,3765,1
5962,15764,7918,0
5963,4680,1850,0
5964,14278,14702,0
5965,11579,9132,0
5966,12480,4290,0
5967,15436,11685,1
5968,16076,296,1
5969,8540,9380,1
5970,6969,12863,1
5971,3698,8551,1
5972,8971,1560,1
5973,3451,7003,0
5974,17678,11792,1
5975,5995,8021,0
5976,21742,7756,1
5977,1557,7293,1
5978,20621,3234,1
5979,18801,10709,1
5980,13881,3802,1
5981,21180,9890,1
5982,10422,1670,1
5983,16330,5141,0
5984,22729,12496,1
5985,21372,12458,1
5986,17539,5605,0
5987,7268,14898,1
5988,16930,9660,1
5989,5948,5663,1
5990,15729,1789,0
5991,13759,321,1
5992,18143,6999,1
5993,17690,2453,1
5994,10543,5506,0
5995,2157,3538,1
5996,10901,3236,1
5997,20737,2717,1
5998,14384,12016,0
5999,16200,1445,1
6000,13641,7569,1
6001,14346,8869,1
6002,5507,10196,0
6003,14992,6508,0
6004,17886,4292,0
6005,2814,15395,1
6006,1697,11527,0
6007,14825,12048,1
6008,13458,1112,1
6009,5751,13522,0
6010,8958,6541,1
6011,14964,2749,0
6012,14798,8950,1
6013,1066,865,1
6014,6700,12748,1
6015,18272,4442,1
6016,20265,4008,1
6017,12532,967,0
6018,12705,8125,1
6019,2439,11103,1
6020,12322,1348,1
6021,14947,6983,0
6022,15933,15492,0
6023,7221,1656,1
6024,20197,10206,1
6025,2782,10989,0
6026,7585,6645,1
6027,21464,406,1
6028,3934,8659,0
6029,19452,6179,1
6030,2039,7815,1
6031,18873,9502,0
6032,2360,2168,1
6033,16802,10237,1
6034,22453,3279,1
6035,20905,6277,1
6036,5567,5561,0
6037,18370,1205,1
6038,17238,2910,1
6039,5015,5535,0
6040,8528,1419,1
6041,9876,7,1
6042,10045,204,1
6043,8030,5785,1
6044,19669,4571,1
6045,6133,10486,1
6046,11876,9693,1
6047,8826,7558,1
6048,5673,245,0
6049,7936,8782,1
6050,10354,9461,1
6051,5288,4207,0
6052,6186,4631,0
6053,3287,50,1
6054,8898,6095,1
6055,7088,6617,1
6056,9234,13102,0
6057,19292,8488,0
6058,11474,2725,1
6059,20446,9798,0
6060,14674,13127,0
6061,83,11541,0
6062,21250,12312,0
6063,19453,6179,1
6064,10533,672,0
6065,1253,2090,0
6066,4900,1553,1
6067,7307,897,0
6068,22534,6167,1
6069,16933,661,0
6070,10726,9145,1
6071,2046,14879,0
6072,15771,194,0
6073,16854,4583,0
6074,12770,153,0
6075,19464,3893,1
6076,12293,5318,1
6077,16443,11590,1
6078,8028,6036,1
6079,18419,7531,1
6080,20691,1948,0
6081,17943,2554,0
6082,7525,600,0
6083,3059,389,0
6084,19732,15303,1
6085,22232,312,1
6086,5031,2476,0
6087,18541,8446,1
6088,9197,9685,1
6089,20539,1317,0
6090,3579,7249,1
6091,14136,13715,1
6092,11262,809,1
6093,20404,6359,0
6094,17335,147,1
6095,17220,3224,0
6096,8497,5154,1
6097,8441,12297,0
6098,16720,4753,1
6099,3984,9275,0
6100,4752,805,0
6101,11438,8840,0
6102,16700,1313,1
6103,2089,1404,0
6104,22623,9395,1
6105,15095,6242,0
6106,6015,4504,0
6107,8616,9029,1
6108,7658,12064,1
6109,4471,1935,1
6110,7090,2365,1
6111,6289,14727,1
6112,6415,3676,0
6113,4069,7521,1
6114,22828,6002,0
6115,18010,1979,0
6116,15076,13012,0
6117,6394,3839,0
6118,16599,3442,1
6119,7348,10022,0
6120,13290,3003,0
6121,3580,7249,1
6122,9331,5051,1
6123,11995,11410,1
6124,21431,2003,1
6125,14999,6737,0
6126,19183,4140,1
6127,1194,4495,0
6128,6602,10997,0
6129,13241,5361,0
6130,22644,864,0
6131,12218,2336,1
6132,9317,7405,1
6133,3975,2400,1
6134,196,13934,1
6135,1119,2838,1
6136,8510,1144,0
6137,13530,4304,1
6138,18231,6885,0
6139,10226,15460,1
6140,10389,4762,1
6141,16759,9883,1
6142,13270,3748,1
6143,1588,1475,0
6144,10855,6270,0
6145,8538,2012,1
6146,11370,1853,0
6147,1804,2407,1
6148,13170,12901,0
6149,19787,3986,1
6150,19983,6666,1
6151,11974,1086,1
6152,9647,173,0
6153,8188,5401,0
6154,3655,773,1
6155,9532,5234,0
6156,1776,7695,0
6157,18056,5441,1
6158,11854,12135,0
6159,18764,5013,1
6160,8203,6422,0
6161,19872,4736,1
6162,18472,8148,1
6163,285,237,0
6164,23131,7477,1
6165,21441,4688,1
6166,22022,13476,1
6167,12846,14826,0
6168,19460,11893,1
6169,549,472,0
6170,7198,262,0
6171,16483,15338,1
6172,2909,3690,1
6173,21362,13574,1
6174,19882,6206,1
6175,22067,1416,0
6176,3048,4094,1
6177,18463,8148,1
6178,7101,4649,0
6179,3753,4908,1
6180,14574,688,0
6181,16222,2992,1
6182,4046,2804,1
6183,6384,564,0
6184,15666,6622,1
6185,16957,13725,1
6186,2452,11956,1
6187,15242,3838,0
6188,1979,3532,1
6189,20041,2666,1
6190,2067,10012,1
6191,17540,15216,1
6192,16321,3822,1
6193,19741,15097,1
6194,17315,7175,0
6195,19849,5149,1
6196,4445,13649,0
6197,5893,13091,1
6198,18157,6097,0
6199,15091,4586,1
6200,20409,12112,1
6201,4026,12099,1
6202,4691,4616,0
6203,10727,9145,1
6204,18986,14048,1
6205,13814,349,1
6206,2919,6406,1
6207,20729,720,1
6208,12834,6791,1
6209,13228,11174,0
6210,9272,7926,1
6211,15270,4526,0
6212,1693,2121,1
6213,13524,4914,1
6214,3624,8791,0
6215,10408,11646,1
6216,9997,6797,1
6217,4456,1686,1
6218,10305,12623,1
6219,13688,11827,1
6220,15052,4339,1
6221,16203,1445,1
6222,14420,8020,1
6223,8617,9029,1
6224,3755,5993,1
6225,13005,6813,0
6226,16840,5146,0
6227,15456,11170,1
6228,5970,655,0
6229,5453,279,1
6230,5230,8744,1
6231,9322,7082,1
6232,4021,9231,0
6233,9458,10805,0
6234,20452,2432,1
6235,8642,5678,1
6236,6228,7022,0
6237,8294,7749,0
6238,2966,15085,1
6239,10158,14782,1
6240,5770,2818,0
6241,10475,5748,1
6242,21871,6313,1
6243,12011,1984,1
6244,14771,7692,1
6245,1303,11680,1
6246,22134,12458,1
6247,16637,7916,1
6248,8331,1230,0
6249,18989,5076,1
6250,6126,3951,1
6251,1373,6362,1
6252,14475,4528,0
6253,15431,12722,1
6254,9898,170,1
6255,1135,469,1
6256,7499,2456,0
6257,426,53,0
6258,14229,7994,0
6259,10624,10994,1
6260,18191,3714,1
6261,7110,7251,0
6262,19538,13965,1
6263,339,723,1
6264,3480,1988,1
6265,5937,4348,1
6266,17202,6040,0
6267,5687,12521,0
6268,7476,3708,1
6269,17431,15312,1
6270,17472,221,1
6271,19935,5093,1
6272,22546,14260,1
6273,20855,302,1
6274,3314,3491,0
6275,10076,4509,1
6276,15505,13655,0
6277,16379,13992,1
6278,8909,4454,1
6279,18531,3310,1
6280,17970,2228,1
6281,3649,1863,0
6282,7891,2106,1
6283,2973,1940,1
6284,8072,4350,0
6285,2959,5913,1
6286,4371,4787,1
6287,22053,6228,1
6288,129,2757,1
6289,13167,151,0
6290,401,9058,0
6291,11416,9060,1
6292,5350,82,1
6293,22836,15162,0
6294,7458,3083,0
6295,8822,14221,1
6296,9774,1289,1
6297,12463,3244,1
6298,3008,15254,1
6299,17192,6879,1
6300,20069,3558,0
6301,9842,319,1
6302,20135,2212,1
6303,20853,5549,1
6304,12511,5239,0
6305,19803,4452,1
6306,22304,15222,1
6307,16186,6986,0
6308,12850,11163,0
6309,1235,4510,0
6310,23010,5704,1
6311,8781,1634,1
6312,17720,11632,1
6313,19285,4997,0
6314,4981,1054,0
6315,21399,4765,1
6316,3269,3630,0
6317,17419,7142,0
6318,14285,888,1
6319,1442,5773,1
6320,5022,3800,0
6321,13077,13567,1
6322,19977,14363,1
6323,18929,3656,0
6324,11465,9759,0
6325,15347,5566,1
6326,23048,15477,0
6327,17975,1386,1
6328,13292,3752,1
6329,16263,1747,1
6330,6286,2203,1
6331,608,4177,1
6332,22511,4646,1
6333,11783,10191,1
6334,19,9444,1
6335,16457,10647,0
6336,8818,7558,1
6337,14725,6019,1
6338,20909,6550,1
6339,21007,6029,1
6340,14573,2473,0
6341,6409,1592,0
6342,8896,7266,0
6343,13950,2314,0
6344,4785,2077,0
6345,2487,983,1
6346,18779,8569,0
6347,12396,5340,0
6348,11203,2055,1
6349,5081,12024,1
6350,22201,2686,1
6351,6667,828,1
6352,9054,3661,1
6353,8944,3308,1
6354,5910,6662,1
6355,8732,2952,1
6356,4836,14933,1
6357,12680,14921,1
6358,7606,4786,1
6359,6491,1477,1
6360,16516,14972,1
6361,13301,4146,1
6362,19142,3553,0
6363,1966,5344,1
6364,1775,98,0
6365,16396,1227,0
6366,15814,4432,0
6367,3800,14503,1
6368,13595,11528,0
6369,20380,10868,1
6370,2135,136,1
6371,23011,10546,1
6372,12683,11351,1
6373,12333,8608,1
6374,15981,6321,1
6375,12332,8608,1
6376,18721,2118,0
6377,1983,727,1
6378,18206,3475,1
6379,8999,5611,1
6380,9538,31,0
6381,7449,7890,0
6382,8139,2592,0
6383,10493,1311,0
6384,13852,1846,0
6385,20285,7515,1
6386,657,4871,1
6387,14118,3547,1
6388,751,736,1
6389,2081,2179,0
6390,1322,454,0
6391,17841,3349,1
6392,15437,11685,1
6393,18562,1321,1
6394,17481,4444,1
6395,8623,7096,1
6396,6515,2316,1
6397,11400,7326,1
6398,12099,5391,0
6399,14081,13030,1
6400,3410,6504,1
6401,19793,6203,1
6402,2227,2854,0
6403,11679,5872,0
6404,5226,13696,1
6405,8358,730,0
6406,3652,14470,1
6407,10868,6336,1
6408,6714,12638,1
6409,5155,3577,1
6410,21559,10603,1
6411,4672,14593,0
6412,16665,5268,1
6413,8081,13251,1
6414,2364,7367,1
6415,47,3968,1
6416,13872,1441,1
6417,7563,2442,0
6418,11643,4331,0
6419,22959,4469,1
6420,19848,5149,1
6421,11355,8980,1
6422,10791,3533,0
6423,8279,6008,0
6424,12858,6200,1
6425,18671,2903,0
6426,1944,3011,1
6427,20722,403,1
6428,14470,7175,0
6429,19532,6378,1
6430,3289,1414,0
6431,14458,9045,1
6432,6741,1968,1
6433,4755,1779,0
6434,14471,5259,0
6435,12060,6764,0
6436,8786,7511,1
6437,14173,6991,0
6438,12530,4984,0
6439,17295,12444,1
6440,9547,8780,1
6441,18934,14676,0
6442,22850,1827,1
6443,7713,14107,1
6444,12054,6998,1
6445,9829,3586,1
6446,4590,2496,0
6447,1871,6016,0
6448,14395,11404,1
6449,8116,1951,0
6450,11587,9132,0
6451,418,15099,0
6452,22588,12804,1
6453,1213,9547,0
6454,17818,2842,1
6455,16242,8237,1
6456,16342,2829,1
6457,22770,5333,0
6458,2499,8910,1
6459,9733,2698,1
6460,20704,306,1
6461,16348,11147,0
6462,18915,5925,0
6463,12384,1457,1
6464,2540,8407,1
6465,11263,809,1
6466,2912,3441,1
6467,6369,12765,0
6468,1038,8315,1
6469,21155,3209,1
6470,22875,3472,1
6471,14491,7712,0
6472,7019,320,0
6473,23047,4464,1
6474,19279,4997,0
6475,729,8199,1
6476,6692,5398,1
6477,5736,1142,0
6478,14734,958,0
6479,22647,12194,1
6480,15389,4869,0
6481,9687,4712,1
6482,13504,14739,1
6483,18295,6527,0
6484,542,4092,0
6485,20063,3458,0
6486,5176,2274,1
6487,146,17,1
6488,16805,12735,1
6489,17341,15329,1
6490,15040,1045,0
6491,241,6151,0
6492,16882,11010,0
6493,3595,14470,1
6494,13084,2245,1
6495,20759,2337,1
6496,22268,8939,0
6497,16703,1313,1
6498,13977,10615,0
6499,1952,2797,0
6500,7915,8134,1
6501,6257,5373,0
6502,1594,492,0
6503,14432,1672,1
6504,4256,2085,0
6505,21698,3747,1
6506,12822,135,1
6507,4119,2804,1
6508,2680,2343,0
6509,844,13345,1
6510,10461,8813,0
6511,7592,1539,1
6512,16296,721,1
6513,20613,14653,1
6514,1783,4149,1
6515,62,1811,1
6516,0,9681,1
6517,8541,12914,1
6518,3462,3945,0
6519,8485,4012,1
6520,18242,11201,0
6521,19095,14590,0
6522,2144,15076,1
6523,18817,202,1
6524,5852,9081,0
6525,5885,5744,1
6526,3665,9280,0
6527,9367,2918,0
6528,22367,12469,1
6529,6162,3490,0
